idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
175,175,31.0589,121.2577,21.541640667477125,48.6190864431803,70.16072711065743
176,176,31.0589,121.2677,2.5378171171036934,1.574089201431611,4.111906318535304
177,177,31.0589,121.2777,32.91567174181236,45.17821115916945,78.09388290098181
178,178,31.0589,121.2877,6.846833699654097,31.796833479995843,38.64366717964994
179,179,31.0589,121.2977,57.542123440362175,122.89038860436615,180.43251204472833
180,180,31.0589,121.3077,61.55128941530166,138.09040717297077,199.64169658827242
181,181,31.0589,121.3177,17.198233828665103,55.71215567921671,72.9103895078818
182,182,31.0589,121.3277,1.6801958369723888,8.648433474719955,10.328629311692344
183,183,31.0589,121.3377,4.154370185201359,15.604992166468964,19.759362351670323
184,184,31.0589,121.3477,11.74852090035583,25.071709058060602,36.820229958416434
185,185,31.0589,121.3577,50.59845853708798,64.94072460737775,115.53918314446572
186,186,31.0589,121.3677,192.67386086693497,138.50744859163677,331.1813094585717
187,187,31.0589,121.3777,37.82972923155166,31.91965866792691,69.74938789947856
188,188,31.0589,121.3877,367.41989501119645,546.2272143939972,913.6471094051936
189,189,31.0589,121.3977,170.89476678283185,247.1369477021576,418.0317144849895
190,190,31.0589,121.4077,237.5017918516634,315.44722292581463,552.949014777478
191,191,31.0589,121.4177,44.986298255978504,82.79626344751928,127.78256170349778
192,192,31.0589,121.4277,71.65991750864517,69.60540536029862,141.26532286894377
193,193,31.0589,121.4377,28.61583592406572,88.75659476654026,117.37243069060598
194,194,31.0589,121.4477,58.01908116893259,77.31289531747868,135.33197648641126
195,195,31.0589,121.4577,41.63493770782108,61.120020285841626,102.75495799366271
196,196,31.0589,121.4677,0.2800000014410302,0.28000000063810915,0.5600000020791394
197,197,31.0589,121.4777,0.1400499018005495,2.0764025317495367,2.2164524335500864
198,198,31.0589,121.4877,2.3269937397717495,12.470474578455782,14.797468318227532
199,199,31.0589,121.4977,8.563029318096344,35.48608874898121,44.04911806707756
200,200,31.0589,121.5077,730.6859418162766,681.6557622099668,1412.3417040262434
201,201,31.0589,121.5177,14.699209113007079,30.515716976986983,45.214926089994066
202,202,31.0589,121.5277,197.85788398540913,345.76109515047966,543.6189791358888
203,203,31.0589,121.5377,155.42867279898402,290.01684390955614,445.44551670854014
204,204,31.0589,121.5477,0.0,1.9805336971328034,1.9805336971328034
205,205,31.0589,121.5577,2.2586051301532226,3.672767728149065,5.9313728583022876
206,206,31.0589,121.5677,4.120869939464259,9.576963714843572,13.697833654307832
207,207,31.0589,121.5777,17.938798906845868,40.71105958967438,58.649858496520245
208,208,31.0589,121.5877,99.50258946722889,111.95258955569668,211.45517902292556
209,209,31.0589,121.5977,2.712040330682614,8.046292568473298,10.758332899155912
210,210,31.0589,121.6077,1.540249287588486,10.063514571667785,11.60376385925627
