idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
1259,1259,31.3089,121.3477,541,637,1178
1260,1260,31.3089,121.3577,270,504,774
1261,1261,31.3089,121.3677,847,1291,2138
1262,1262,31.3089,121.3777,9283,2487,11770
1263,1263,31.3089,121.3877,4614,5927,10541
1264,1264,31.3089,121.3977,5662,4726,10388
1265,1265,31.3089,121.4077,9488,7731,17219
1266,1266,31.3089,121.4177,2545,1897,4442
1267,1267,31.3089,121.4277,9021,8291,17312
1268,1268,31.3089,121.4377,17039,15826,32865
1269,1269,31.3089,121.4477,23975,20958,44933
1270,1270,31.3089,121.4577,11241,11830,23071
1271,1271,31.3089,121.4677,14308,13605,27913
1272,1272,31.3089,121.4777,24482,23223,47705
1273,1273,31.3089,121.4877,26725,21387,48112
1274,1274,31.3089,121.4977,14207,12910,27117
1275,1275,31.3089,121.5077,39758,31810,71568
1276,1276,31.3089,121.5177,29356,26754,56110
1277,1277,31.3089,121.5277,22227,20260,42487
1278,1278,31.3089,121.5377,14818,14327,29145
1279,1279,31.3089,121.5477,1858,3468,5326
1280,1280,31.3089,121.5577,97,183,280
1281,1281,31.3089,121.5677,469,763,1232
1282,1282,31.3089,121.5777,1221,1642,2863
1283,1283,31.3089,121.5877,1851,2120,3971
1284,1284,31.3089,121.5977,889,946,1835
1285,1285,31.3089,121.6077,4322,2256,6578
1286,1286,31.3089,121.6177,1932,900,2832
1287,1287,31.3089,121.6277,515,901,1416
1288,1288,31.3089,121.6377,164,335,499
1289,1289,31.3189,121.2177,321,405,726
1290,1290,31.3189,121.2277,303,319,622
1291,1291,31.3189,121.2377,292,297,589
1292,1292,31.3189,121.2477,104,69,173
1293,1293,31.3189,121.2577,18,11,29
1294,1294,31.3189,121.2677,174,370,544
1295,1295,31.3189,121.2777,110,184,294
1296,1296,31.3189,121.2877,348,280,628
1297,1297,31.3189,121.2977,157,492,649
1298,1298,31.3189,121.3077,287,635,922
1299,1299,31.3189,121.3177,538,990,1528
1300,1300,31.3189,121.3277,147,298,445
1301,1301,31.3189,121.3377,93,337,430
1302,1302,31.3189,121.3477,911,1857,2768
1303,1303,31.3189,121.3577,143,264,407
1304,1304,31.3189,121.3677,894,1085,1979
1305,1305,31.3189,121.3777,7311,6746,14057
1306,1306,31.3189,121.3877,2579,2163,4742
1307,1307,31.3189,121.3977,2223,2112,4335
1308,1308,31.3189,121.4077,2819,2623,5442
1309,1309,31.3189,121.4177,846,1158,2004
1310,1310,31.3189,121.4277,11903,10676,22579
1311,1311,31.3189,121.4377,21849,18904,40753
1312,1312,31.3189,121.4477,18642,19588,38230
1313,1313,31.3189,121.4577,14381,14495,28876
1314,1314,31.3189,121.4677,10616,9591,20207
1315,1315,31.3189,121.4777,11682,12552,24234
1316,1316,31.3189,121.4877,9397,11921,21318
1317,1317,31.3189,121.4977,1583,2641,4224
1318,1318,31.3189,121.5077,4422,4975,9397
1319,1319,31.3189,121.5177,17686,17031,34717
1320,1320,31.3189,121.5277,16140,16161,32301
1321,1321,31.3189,121.5377,12160,14419,26579
1322,1322,31.3189,121.5477,155,319,474
1323,1323,31.3189,121.5577,50,278,328
1324,1324,31.3189,121.5677,40,243,283
1325,1325,31.3189,121.5777,808,1131,1939
1326,1326,31.3189,121.5877,1267,1295,2562
1327,1327,31.3189,121.5977,5117,3686,8803
1328,1328,31.3189,121.6077,7092,2644,9736
1329,1329,31.3189,121.6177,1864,1244,3108
1330,1330,31.3189,121.6277,1283,2041,3324
1331,1331,31.3189,121.6377,26,100,126
1332,1332,31.3289,121.2177,252,404,656
1333,1333,31.3289,121.2277,49,188,237
1334,1334,31.3289,121.2377,14,36,50
1335,1335,31.3289,121.2477,598,965,1563
1336,1336,31.3289,121.2577,361,401,762
1337,1337,31.3289,121.2677,477,513,990
1338,1338,31.3289,121.2777,1208,987,2195
1339,1339,31.3289,121.2877,241,303,544
1340,1340,31.3289,121.2977,9,82,91
1341,1341,31.3289,121.3077,30,99,129
1342,1342,31.3289,121.3177,175,443,618
1343,1343,31.3289,121.3277,111,242,353
1344,1344,31.3289,121.3377,25,150,175
1345,1345,31.3289,121.3477,117,249,366
1346,1346,31.3289,121.3577,66,212,278
1347,1347,31.3289,121.3677,101,403,504
1348,1348,31.3289,121.3777,470,1213,1683
1349,1349,31.3289,121.3877,1557,2004,3561
1350,1350,31.3289,121.3977,4341,4686,9027
1351,1351,31.3289,121.4077,76,449,525
1352,1352,31.3289,121.4177,1159,2637,3796
1353,1353,31.3289,121.4277,8489,8280,16769
1354,1354,31.3289,121.4377,22227,22093,44320
1355,1355,31.3289,121.4477,24762,17607,42369
1356,1356,31.3289,121.4577,11946,13057,25003
1357,1357,31.3289,121.4677,7276,7541,14817
1358,1358,31.3289,121.4777,1554,2941,4495
1359,1359,31.3289,121.4877,5176,6885,12061
1360,1360,31.3289,121.4977,1696,1945,3641
1361,1361,31.3289,121.5077,1339,2548,3887
1362,1362,31.3289,121.5177,7110,7863,14973
1363,1363,31.3289,121.5277,17079,26908,43987
1364,1364,31.3289,121.5377,16398,14470,30868
1365,1365,31.3289,121.5477,798,2134,2932
1366,1366,31.3289,121.5577,17,92,109
1367,1367,31.3289,121.5677,225,338,563
1368,1368,31.3289,121.5777,674,1025,1699
1369,1369,31.3289,121.5877,2639,4122,6761
1370,1370,31.3289,121.5977,5228,1759,6987
1371,1371,31.3289,121.6077,3105,1146,4251
1372,1372,31.3289,121.6177,635,984,1619
1373,1373,31.3289,121.6277,193,313,506
1374,1374,31.3289,121.6377,31,51,82
1375,1375,31.3389,121.2177,19,67,86
1376,1376,31.3389,121.2277,15,114,129
1377,1377,31.3389,121.2377,57,80,137
1378,1378,31.3389,121.2477,100,165,265
1379,1379,31.3389,121.2577,170,332,502
1380,1380,31.3389,121.2677,215,262,477
1381,1381,31.3389,121.2777,744,483,1227
1382,1382,31.3389,121.2877,773,664,1437
1383,1383,31.3389,121.2977,287,276,563
1384,1384,31.3389,121.3077,214,225,439
1385,1385,31.3389,121.3177,88,223,311
1386,1386,31.3389,121.3277,25,66,91
1387,1387,31.3389,121.3377,45,116,161
1388,1388,31.3389,121.3477,51,100,151
1389,1389,31.3389,121.3577,71,123,194
1390,1390,31.3389,121.3677,97,171,268
1391,1391,31.3389,121.3777,106,404,510
1392,1392,31.3389,121.3877,390,1096,1486
1393,1393,31.3389,121.3977,1968,1718,3686
1394,1394,31.3389,121.4077,96,571,667
1395,1395,31.3389,121.4177,322,603,925
1396,1396,31.3389,121.4277,5103,4199,9302
1397,1397,31.3389,121.4377,28114,14787,42901
1398,1398,31.3389,121.4477,18566,19361,37927
1399,1399,31.3389,121.4577,28660,21319,49979
1400,1400,31.3389,121.4677,7168,7716,14884
1401,1401,31.3389,121.4777,11743,12018,23761
1402,1402,31.3389,121.4877,6044,6182,12226
1403,1403,31.3389,121.4977,3381,3395,6776
1404,1404,31.3389,121.5077,2811,3191,6002
1405,1405,31.3389,121.5177,2093,3403,5496
1406,1406,31.3389,121.5277,3032,4411,7443
1407,1407,31.3389,121.5377,559,1764,2323
1408,1408,31.3389,121.5477,3,32,35
1409,1409,31.3389,121.5577,32,68,100
1410,1410,31.3389,121.5677,1717,2352,4069
1411,1411,31.3389,121.5777,2190,2389,4579
1412,1412,31.3389,121.5877,4588,22283,26871
1413,1413,31.3389,121.5977,1854,1241,3095
1414,1414,31.3389,121.6077,220,492,712
1415,1415,31.3389,121.6177,139,329,468
1416,1416,31.3389,121.6277,5,79,84
1417,1417,31.3389,121.6377,46,97,143
1418,1418,31.3489,121.2177,26,38,64
1419,1419,31.3489,121.2277,15,25,40
1420,1420,31.3489,121.2377,453,775,1228
1421,1421,31.3489,121.2477,179,316,495
1422,1422,31.3489,121.2577,184,235,419
1423,1423,31.3489,121.2677,111,55,166
1424,1424,31.3489,121.2777,278,290,568
1425,1425,31.3489,121.2877,186,154,340
1426,1426,31.3489,121.2977,94,128,222
1427,1427,31.3489,121.3077,199,273,472
1428,1428,31.3489,121.3177,164,252,416
1429,1429,31.3489,121.3277,337,399,736
1430,1430,31.3489,121.3377,295,279,574
1431,1431,31.3489,121.3477,1116,1316,2432
1432,1432,31.3489,121.3577,3418,3111,6529
1433,1433,31.3489,121.3677,5867,5309,11176
1434,1434,31.3489,121.3777,2457,2988,5445
1435,1435,31.3489,121.3877,2635,2680,5315
1436,1436,31.3489,121.3977,24172,11843,36015
1437,1437,31.3489,121.4077,795,1354,2149
1438,1438,31.3489,121.4177,4034,3908,7942
1439,1439,31.3489,121.4277,9497,7707,17204
1440,1440,31.3489,121.4377,1942,2696,4638
1441,1441,31.3489,121.4477,1927,2381,4308
1442,1442,31.3489,121.4577,493,534,1027
1443,1443,31.3489,121.4677,996,1209,2205
1444,1444,31.3489,121.4777,2744,3438,6182
1445,1445,31.3489,121.4877,6783,7043,13826
1446,1446,31.3489,121.4977,2577,3391,5968
1447,1447,31.3489,121.5077,8276,4195,12471
1448,1448,31.3489,121.5177,128,208,336
1449,1449,31.3489,121.5277,20,73,93
1450,1450,31.3489,121.5377,868,378,1246
1451,1451,31.3489,121.5477,80,105,185
1452,1452,31.3489,121.5577,412,1165,1577
1453,1453,31.3489,121.5677,2350,3463,5813
1454,1454,31.3489,121.5777,3095,4188,7283
1455,1455,31.3489,121.5877,3246,3301,6547
1456,1456,31.3489,121.5977,150,157,307
1457,1457,31.3489,121.6077,3,24,27
1458,1458,31.3489,121.6177,5,51,56
1459,1459,31.3489,121.6277,0,2,2
1460,1460,31.3489,121.6377,0,0,0
1461,1461,31.3589,121.2177,13,46,59
1462,1462,31.3589,121.2277,67,76,143
1463,1463,31.3589,121.2377,212,170,382
1464,1464,31.3589,121.2477,116,167,283
1465,1465,31.3589,121.2577,290,267,557
1466,1466,31.3589,121.2677,94,116,210
1467,1467,31.3589,121.2777,108,150,258
1468,1468,31.3589,121.2877,153,221,374
1469,1469,31.3589,121.2977,99,96,195
1470,1470,31.3589,121.3077,29,58,87
1471,1471,31.3589,121.3177,8,23,31
1472,1472,31.3589,121.3277,60,113,173
1473,1473,31.3589,121.3377,18,33,51
1474,1474,31.3589,121.3477,47,248,295
1475,1475,31.3589,121.3577,1198,1656,2854
1476,1476,31.3589,121.3677,17564,2202,19766
1477,1477,31.3589,121.3777,1358,1533,2891
1478,1478,31.3589,121.3877,4278,38266,42544
1479,1479,31.3589,121.3977,2053,2098,4151
1480,1480,31.3589,121.4077,10410,10091,20501
1481,1481,31.3589,121.4177,3442,2757,6199
1482,1482,31.3589,121.4277,7044,6518,13562
1483,1483,31.3589,121.4377,516,935,1451
1484,1484,31.3589,121.4477,279,870,1149
1485,1485,31.3589,121.4577,373,660,1033
1486,1486,31.3589,121.4677,18,67,85
1487,1487,31.3589,121.4777,5,10,15
1488,1488,31.3589,121.4877,46,160,206
1489,1489,31.3589,121.4977,1704,3232,4936
1490,1490,31.3589,121.5077,7,36,43
1491,1491,31.3589,121.5177,7,31,38
1492,1492,31.3589,121.5277,17,85,102
1493,1493,31.3589,121.5377,280,255,535
1494,1494,31.3589,121.5477,122,173,295
1495,1495,31.3589,121.5577,36,63,99
1496,1496,31.3589,121.5677,129,434,563
1497,1497,31.3589,121.5777,161,323,484
1498,1498,31.3589,121.5877,44,232,276
1499,1499,31.3589,121.5977,0,2,2
1500,1500,31.3589,121.6077,0,0,0
1501,1501,31.3589,121.6177,0,7,7
1502,1502,31.3589,121.6277,0,0,0
1503,1503,31.3589,121.6377,0,0,0
1504,1504,31.3689,121.2177,8,14,22
1505,1505,31.3689,121.2277,90,123,213
1506,1506,31.3689,121.2377,389,483,872
1507,1507,31.3689,121.2477,763,669,1432
1508,1508,31.3689,121.2577,836,652,1488
1509,1509,31.3689,121.2677,98,156,254
1510,1510,31.3689,121.2777,30,56,86
1511,1511,31.3689,121.2877,33,69,102
1512,1512,31.3689,121.2977,43,79,122
1513,1513,31.3689,121.3077,7,21,28
1514,1514,31.3689,121.3177,11,29,40
1515,1515,31.3689,121.3277,2,7,9
1516,1516,31.3689,121.3377,8,65,73
1517,1517,31.3689,121.3477,22,91,113
1518,1518,31.3689,121.3577,447,689,1136
1519,1519,31.3689,121.3677,15015,1863,16878
1520,1520,31.3689,121.3777,89,140,229
1521,1521,31.3689,121.3877,76,79,155
1522,1522,31.3689,121.3977,191,342,533
1523,1523,31.3689,121.4077,505,718,1223
1524,1524,31.3689,121.4177,698,1148,1846
1525,1525,31.3689,121.4277,2974,4664,7638
1526,1526,31.3689,121.4377,3410,3690,7100
1527,1527,31.3689,121.4477,893,987,1880
1528,1528,31.3689,121.4577,242,373,615
1529,1529,31.3689,121.4677,204,406,610
1530,1530,31.3689,121.4777,640,3125,3765
1531,1531,31.3689,121.4877,3236,3019,6255
1532,1532,31.3689,121.4977,25,52,77
1533,1533,31.3689,121.5077,20,89,109
1534,1534,31.3689,121.5177,15,46,61
1535,1535,31.3689,121.5277,58,153,211
1536,1536,31.3689,121.5377,262,654,916
1537,1537,31.3689,121.5477,93,132,225
1538,1538,31.3689,121.5577,15,26,41
1539,1539,31.3689,121.5677,22,93,115
1540,1540,31.3689,121.5777,2,1,3
1541,1541,31.3689,121.5877,9,53,62
1542,1542,31.3689,121.5977,0,0,0
1543,1543,31.3689,121.6077,0,0,0
1544,1544,31.3689,121.6177,0,0,0
1545,1545,31.3689,121.6277,0,0,0
1546,1546,31.3689,121.6377,0,0,0
1547,1547,31.3789,121.2177,184,365,549
1548,1548,31.3789,121.2277,270,550,820
1549,1549,31.3789,121.2377,348,503,851
1550,1550,31.3789,121.2477,1288,966,2254
1551,1551,31.3789,121.2577,351,556,907
1552,1552,31.3789,121.2677,200,312,512
1553,1553,31.3789,121.2777,63,121,184
1554,1554,31.3789,121.2877,23,78,101
1555,1555,31.3789,121.2977,14,39,53
1556,1556,31.3789,121.3077,1,3,4
1557,1557,31.3789,121.3177,0,10,10
1558,1558,31.3789,121.3277,0,14,14
1559,1559,31.3789,121.3377,2,27,29
1560,1560,31.3789,121.3477,0,18,18
1561,1561,31.3789,121.3577,241,279,520
1562,1562,31.3789,121.3677,23,47,70
1563,1563,31.3789,121.3777,13,48,61
1564,1564,31.3789,121.3877,150,183,333
1565,1565,31.3789,121.3977,138,324,462
1566,1566,31.3789,121.4077,14,135,149
1567,1567,31.3789,121.4177,68,311,379
1568,1568,31.3789,121.4277,708,1303,2011
1569,1569,31.3789,121.4377,26741,2999,29740
1570,1570,31.3789,121.4477,408,316,724
1571,1571,31.3789,121.4577,248,434,682
1572,1572,31.3789,121.4677,209,305,514
1573,1573,31.3789,121.4777,108,280,388
1574,1574,31.3789,121.4877,4555,5489,10044
1575,1575,31.3789,121.4977,2805,3115,5920
1576,1576,31.3789,121.5077,44,161,205
1577,1577,31.3789,121.5177,77,223,300
1578,1578,31.3789,121.5277,42,156,198
1579,1579,31.3789,121.5377,5,25,30
1580,1580,31.3789,121.5477,0,16,16
1581,1581,31.3789,121.5577,4,27,31
1582,1582,31.3789,121.5677,0,19,19
1583,1583,31.3789,121.5777,0,0,0
1584,1584,31.3789,121.5877,0,0,0
1585,1585,31.3789,121.5977,0,0,0
1586,1586,31.3789,121.6077,0,0,0
1587,1587,31.3789,121.6177,0,0,0
1588,1588,31.3789,121.6277,0,0,0
1589,1589,31.3789,121.6377,0,0,0
1590,1590,31.3889,121.2177,101,198,299
1591,1591,31.3889,121.2277,94,225,319
1592,1592,31.3889,121.2377,646,1012,1658
1593,1593,31.3889,121.2477,609,973,1582
1594,1594,31.3889,121.2577,149,236,385
1595,1595,31.3889,121.2677,130,260,390
1596,1596,31.3889,121.2777,57,84,141
1597,1597,31.3889,121.2877,6,17,23
1598,1598,31.3889,121.2977,0,1,1
1599,1599,31.3889,121.3077,0,1,1
1600,1600,31.3889,121.3177,1,2,3
1601,1601,31.3889,121.3277,25,96,121
1602,1602,31.3889,121.3377,31,77,108
1603,1603,31.3889,121.3477,29,93,122
1604,1604,31.3889,121.3577,710,1122,1832
1605,1605,31.3889,121.3677,30,83,113
1606,1606,31.3889,121.3777,41,79,120
1607,1607,31.3889,121.3877,29,113,142
1608,1608,31.3889,121.3977,7,63,70
1609,1609,31.3889,121.4077,35,141,176
1610,1610,31.3889,121.4177,170,303,473
1611,1611,31.3889,121.4277,566,906,1472
1612,1612,31.3889,121.4377,556,731,1287
1613,1613,31.3889,121.4477,363,525,888
1614,1614,31.3889,121.4577,631,605,1236
1615,1615,31.3889,121.4677,212,219,431
1616,1616,31.3889,121.4777,308,438,746
1617,1617,31.3889,121.4877,4852,4266,9118
1618,1618,31.3889,121.4977,852,1693,2545
1619,1619,31.3889,121.5077,2,39,41
1620,1620,31.3889,121.5177,0,0,0
1621,1621,31.3889,121.5277,0,0,0
1622,1622,31.3889,121.5377,0,0,0
1623,1623,31.3889,121.5477,0,6,6
1624,1624,31.3889,121.5577,0,0,0
1625,1625,31.3889,121.5677,0,0,0
1626,1626,31.3889,121.5777,0,0,0
1627,1627,31.3889,121.5877,0,0,0
1628,1628,31.3889,121.5977,0,0,0
1629,1629,31.3889,121.6077,0,0,0
1630,1630,31.3889,121.6177,0,0,0
1631,1631,31.3889,121.6277,0,0,0
1632,1632,31.3889,121.6377,0,0,0
1633,1633,31.3989,121.2177,2,4,6
1634,1634,31.3989,121.2277,64,54,118
1635,1635,31.3989,121.2377,41,95,136
1636,1636,31.3989,121.2477,139,259,398
1637,1637,31.3989,121.2577,64,156,220
1638,1638,31.3989,121.2677,19,41,60
1639,1639,31.3989,121.2777,8,17,25
1640,1640,31.3989,121.2877,25,10,35
1641,1641,31.3989,121.2977,0,1,1
1642,1642,31.3989,121.3077,0,2,2
1643,1643,31.3989,121.3177,1,14,15
1644,1644,31.3989,121.3277,2,8,10
1645,1645,31.3989,121.3377,2,10,12
1646,1646,31.3989,121.3477,800,623,1423
1647,1647,31.3989,121.3577,355,494,849
1648,1648,31.3989,121.3677,0,5,5
1649,1649,31.3989,121.3777,15,55,70
1650,1650,31.3989,121.3877,7,34,41
1651,1651,31.3989,121.3977,9,50,59
1652,1652,31.3989,121.4077,22,133,155
1653,1653,31.3989,121.4177,432,1267,1699
1654,1654,31.3989,121.4277,134,449,583
1655,1655,31.3989,121.4377,184,284,468
1656,1656,31.3989,121.4477,460,1141,1601
1657,1657,31.3989,121.4577,100,267,367
1658,1658,31.3989,121.4677,254,472,726
1659,1659,31.3989,121.4777,2580,2771,5351
1660,1660,31.3989,121.4877,2748,2570,5318
1661,1661,31.3989,121.4977,904,1709,2613
1662,1662,31.3989,121.5077,0,2,2
1663,1663,31.3989,121.5177,0,0,0
1664,1664,31.3989,121.5277,0,0,0
1665,1665,31.3989,121.5377,0,0,0
1666,1666,31.3989,121.5477,0,1,1
1667,1667,31.3989,121.5577,0,0,0
1668,1668,31.3989,121.5677,0,0,0
1669,1669,31.3989,121.5777,0,0,0
1670,1670,31.3989,121.5877,0,0,0
1671,1671,31.3989,121.5977,0,0,0
1672,1672,31.3989,121.6077,0,0,0
1673,1673,31.3989,121.6177,0,0,0
1674,1674,31.3989,121.6277,0,0,0
1675,1675,31.3989,121.6377,0,0,0
