avg_lat,avg_lon,Grid ID,Avg_House_Price,Traffic Congestion,Avg_Temp,Avg_Wind_km_h,Avg_Humidity_%,Avg_Visibility_km,Avg_Cloud_%,Avg_Shortwave_W_m2,Area Type,Demand,Dist_km,Total_demand,noise
31.2189,121.3577,873,61843.5,"[1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",12.0,"[641.62, 457.75, 384.25, 262.75, 215.25, 125.25, 125.62, 50.5, 74.88, 79.38, 194.25, 261.12, 339.38, 427.62, 801.38, 964.75, 1625.62, 2540.88, 2175.0, 1624.75, 1407.5, 1054.75, 1027.0, 912.12, 1028.62, 942.25, 1167.38, 1205.62, 1238.25, 1098.12, 1104.12, 1109.25, 1148.75, 956.75, 1195.88, 1011.75, 1197.5, 1147.0, 1059.75, 879.88, 836.38, 939.12, 957.75, 914.12, 1171.88, 1065.25, 1042.25, 798.25]",10.602725446107032,370003.0,0.604673264936056
31.2189,121.3677,874,54870.833333333336,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",13.0,"[1373.88, 1398.0, 1428.75, 1519.12, 1659.0, 1618.12, 1769.88, 1731.75, 1811.5, 1714.62, 1655.75, 1459.38, 1377.0, 1173.12, 1413.25, 1677.88, 2510.38, 2780.88, 2650.25, 2335.38, 2278.0, 1894.25, 1629.88, 1331.5, 1329.0, 1355.38, 1643.62, 1696.38, 1715.88, 1649.0, 1822.12, 1770.5, 1727.38, 1646.0, 1921.5, 1791.5, 2033.62, 1898.62, 1777.38, 1340.88, 1533.25, 1550.75, 1724.0, 1660.5, 1761.0, 1616.5, 1688.62, 1471.0]",9.6650400556154,345631.0,0.8869500008005182
31.2189,121.3777,875,55597.6,"[1, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",13.0,"[2146.62, 2030.25, 1991.5, 1762.12, 1795.75, 1657.38, 1699.75, 1601.25, 1750.0, 1498.38, 1438.12, 1355.5, 1542.12, 1619.88, 2066.25, 2403.5, 3217.0, 3356.75, 3433.0, 3421.62, 2923.88, 2476.25, 2407.5, 2054.62, 2087.0, 2201.75, 2268.88, 2343.12, 2463.5, 2653.25, 3013.38, 2953.62, 2663.75, 2709.0, 2655.75, 2494.0, 2826.5, 2821.38, 2430.88, 2291.5, 2575.38, 2666.62, 2867.12, 2981.62, 2957.25, 2728.5, 2697.5, 2350.75]",8.730204397388004,465940.0,0.8691167781544457
31.2189,121.3877,876,69860.18181818182,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",12.0,"[962.0, 911.5, 782.88, 625.88, 586.12, 501.38, 459.12, 415.12, 416.5, 350.25, 497.38, 483.5, 640.38, 801.0, 1211.0, 1577.38, 2048.88, 2337.25, 2335.5, 2071.12, 2066.75, 1755.5, 1504.12, 1428.12, 1420.88, 1417.12, 1644.88, 1548.62, 1708.62, 1672.0, 1661.38, 1550.38, 1580.5, 1387.75, 1647.25, 1505.75, 1835.25, 1495.12, 1550.12, 1225.38, 1376.12, 1394.62, 1538.88, 1436.0, 1449.88, 1257.25, 1311.25, 999.62]",7.799243274631241,508811.0,0.4243233468288224
31.2189,121.3977,877,60596.9,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",13.0,"[1183.25, 1087.88, 892.5, 583.25, 475.62, 269.12, 246.38, 151.0, 167.25, 136.88, 260.62, 297.25, 482.25, 652.38, 986.25, 1162.88, 1767.25, 1860.25, 2031.38, 1758.12, 1837.38, 1466.38, 1593.88, 1657.38, 1697.75, 1611.25, 1782.12, 1725.75, 1994.12, 1789.75, 1798.38, 1751.75, 1993.38, 1689.0, 1822.12, 1742.25, 1740.25, 1645.0, 1657.62, 1387.62, 1655.12, 1714.25, 1910.75, 1686.38, 1655.75, 1426.12, 1556.12, 1126.75]",6.873731149292677,700553.0,0.6287413831343011
31.2189,121.4077,878,64684.75,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",2.0,"[1338.25, 1400.12, 1459.25, 1266.88, 1205.5, 974.12, 961.5, 878.5, 889.62, 801.0, 884.25, 700.5, 773.88, 950.88, 1269.25, 1680.12, 2297.25, 2612.75, 2461.0, 2482.5, 2420.12, 1998.0, 2083.12, 1967.38, 1792.38, 1691.38, 2060.0, 1848.25, 2117.38, 2096.5, 2086.0, 2059.62, 2173.5, 1994.25, 2101.5, 2260.5, 2192.12, 1873.25, 1957.0, 1616.88, 1638.0, 1674.75, 1819.75, 1702.38, 1719.75, 1480.12, 1410.5, 1292.0]",5.956208668184092,600793.0,0.649772171121187
31.2189,121.4177,879,60753.51515151515,"[1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",6.0,"[2530.38, 2265.88, 2093.0, 1641.88, 1523.0, 1139.12, 1047.12, 870.38, 898.0, 888.5, 1147.25, 1330.62, 1542.5, 1774.25, 2512.12, 2858.38, 3900.75, 4473.38, 4699.38, 4555.38, 4342.25, 4292.62, 4546.62, 4282.75, 4362.5, 4237.75, 4683.75, 5119.25, 5326.0, 5242.75, 5330.0, 5272.25, 4830.0, 4272.5, 4403.0, 4470.25, 4489.0, 3968.75, 4216.62, 3404.62, 3730.25, 4263.38, 5058.5, 5136.88, 5082.75, 4359.12, 3804.88, 3248.62]",5.05103168787555,1056675.0,0.5797157291322453
31.2189,121.4277,880,77933.2027027027,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",12.0,"[1494.25, 1334.12, 1311.0, 999.38, 935.12, 720.88, 729.5, 619.88, 644.62, 517.62, 590.75, 648.75, 780.62, 923.75, 1350.12, 1610.62, 2382.5, 2733.62, 2563.75, 2780.88, 3100.88, 2993.12, 2748.12, 2452.75, 2697.5, 2621.75, 2883.38, 3110.5, 3141.75, 3144.5, 3211.25, 3345.12, 2874.0, 2831.62, 2593.38, 2559.88, 2644.88, 2585.25, 2593.62, 2443.38, 2478.38, 2335.12, 2530.88, 2834.88, 2556.38, 2352.38, 2209.0, 1919.5]",4.1662547009465065,1032248.0,0.6988453604188893
31.2189,121.4377,881,84689.65346534654,"[1, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",13.0,"[3885.88, 3278.75, 2722.75, 2164.75, 1704.12, 1215.12, 1095.75, 872.62, 872.88, 899.12, 1213.0, 1458.0, 2052.25, 2488.25, 3709.12, 5054.75, 7377.88, 7409.12, 7071.0, 8535.38, 9259.5, 9170.0, 8722.12, 8009.12, 8040.62, 8191.5, 9689.75, 10275.38, 10914.38, 11252.12, 11585.0, 9743.12, 8684.0, 8866.25, 7835.62, 9236.0, 9395.0, 8159.25, 7034.25, 6331.38, 5514.75, 5842.0, 6561.62, 6108.75, 6751.25, 5737.75, 5343.75, 4461.5]",3.318236448693696,1502434.0,0.5958290411244797
31.2189,121.4477,882,105333.56190476193,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",10.0,"[4472.5, 3792.25, 3326.25, 2442.25, 1942.5, 1345.0, 1131.5, 861.88, 831.12, 753.0, 1074.62, 1534.62, 1992.5, 2876.12, 4520.5, 5473.12, 6559.25, 7019.88, 7353.88, 8954.0, 10262.88, 10706.38, 10677.88, 10610.0, 9962.88, 9691.5, 10730.12, 11443.0, 12186.12, 12337.38, 12774.75, 11363.12, 10700.75, 8843.62, 8366.38, 8577.5, 8851.0, 8135.12, 8045.62, 6639.12, 6421.62, 6864.25, 6724.88, 6746.5, 6649.25, 6198.25, 5915.62, 5152.88]",2.5440058672826047,1499732.0,0.5910943227608587
31.2189,121.4577,883,112966.3774834437,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",9.0,"[3837.5, 3723.88, 3609.25, 2536.12, 2260.62, 1576.88, 1325.5, 1097.25, 948.25, 706.12, 813.38, 908.88, 1133.38, 1378.0, 2210.12, 2772.5, 3298.0, 3598.75, 4207.25, 4656.12, 5445.75, 6017.62, 6295.5, 6550.5, 7057.0, 6013.62, 6851.5, 7353.25, 7086.75, 7036.75, 7697.88, 7881.5, 6976.0, 6033.5, 5764.5, 5515.5, 5854.0, 5681.0, 6633.38, 6240.12, 5872.5, 5856.75, 5978.25, 5345.75, 5329.0, 4773.62, 5152.75, 4141.62]",1.9342948173062515,1712591.0,0.8411260941045321
31.2189,121.4677,884,115335.17543859647,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",2.0,"[2740.62, 2498.88, 2239.75, 1555.62, 1278.75, 934.38, 852.38, 702.0, 697.25, 678.5, 736.62, 847.38, 1017.5, 1190.38, 1845.12, 2124.88, 2774.38, 3436.0, 4016.12, 4776.38, 5277.12, 5504.12, 6157.88, 6011.75, 5571.0, 5437.25, 5965.62, 6874.0, 7229.5, 7195.25, 7959.25, 7666.88, 7394.25, 6574.38, 6452.62, 6610.5, 6936.38, 6658.38, 6248.12, 5296.75, 5278.38, 5523.5, 5639.62, 5111.12, 4775.0, 3782.88, 4556.12, 3122.75]",1.6790726352036818,1794935.0,0.5310378879455476
31.2189,121.4777,885,111221.28571428572,"[1, 1, 3, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2]","[5.25, 6.13, 11.49, 17.14, 20.63, 24.09, 30.53, 31.02, 27.45, 19.58, 14.59, 6.42]","[5.88, 6.86, 7.47, 7.06, 7.84, 6.14, 7.94, 6.11, 7.03, 6.07, 6.36, 4.55]","[73.63, 80.05, 71.46, 76.42, 70.36, 82.87, 75.62, 73.0, 79.56, 79.05, 72.06, 66.94]","[7.25, 7.79, 9.04, 10.71, 17.97, 11.81, 20.46, 18.41, 16.49, 13.21, 15.47, 9.79]","[13.74, 28.14, 19.35, 41.42, 29.54, 48.29, 34.11, 7.85, 13.3, 25.16, 12.41, 10.71]","[122.25, 124.22, 182.71, 183.86, 239.74, 187.64, 237.37, 245.36, 193.37, 132.12, 122.19, 113.76]",6.0,"[4055.25, 3605.75, 3174.0, 2290.75, 2013.38, 1485.88, 1169.12, 925.0, 942.0, 871.88, 1123.75, 1430.25, 1775.5, 2159.25, 2925.5, 3455.38, 4596.62, 5198.38, 6416.25, 7099.12, 7224.38, 7994.0, 8193.5, 8030.0, 7884.75, 7847.88, 8241.38, 9251.12, 9933.38, 10020.5, 9249.75, 7911.12, 7301.12, 6947.25, 8066.0, 8955.12, 8859.25, 8408.38, 7167.38, 5677.0, 6631.62, 7574.0, 8782.12, 9310.0, 8775.62, 7289.62, 6182.25, 4499.75]",1.9249237082026136,1645799.0,0.8152224725680377
31.2189,121.4877,886,98418.56164383562,"[1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 4, 3, 1, 1, 1, 1, 1, 1]","[6.71, 7.01, 12.24, 17.43, 21.38, 24.58, 31.17, 31.78, 28.15, 20.7, 15.73, 8.06]","[4.53, 3.21, 3.81, 3.68, 4.07, 5.03, 2.66, 2.15, 1.67, 1.21, 1.63, 0.97]","[66.06, 75.92, 67.26, 74.43, 65.8, 79.16, 70.74, 67.92, 76.16, 74.2, 67.03, 58.81]","[9.39, 8.93, 10.19, 10.95, 18.02, 13.6, 21.72, 20.68, 18.56, 15.47, 17.14, 13.28]","[13.11, 26.39, 19.16, 41.07, 28.67, 48.97, 35.72, 5.99, 13.58, 27.29, 12.43, 10.86]","[124.52, 126.37, 186.28, 184.67, 244.57, 190.84, 242.01, 254.39, 196.58, 135.87, 124.48, 115.19]",2.0,"[2361.38, 2178.5, 2202.12, 1505.0, 1656.5, 1246.62, 1276.38, 1175.62, 1231.25, 1117.62, 1171.25, 1163.38, 1297.88, 1270.0, 1682.0, 1986.75, 3130.0, 3308.5, 3502.5, 4096.25, 4195.5, 4134.75, 3776.25, 3595.88, 3451.0, 3202.25, 3723.25, 3922.5, 4332.0, 4167.62, 4076.12, 3891.38, 3838.5, 3451.88, 3895.88, 3917.0, 3699.12, 3531.75, 3771.12, 3178.25, 3087.12, 3306.12, 3423.0, 2976.25, 2979.12, 2813.0, 3059.12, 2475.62]",2.5297500938530693,1493704.0,0.6973165268222407
31.2189,121.4977,887,87525.29310344828,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1]","[6.71, 7.01, 12.24, 17.43, 21.38, 24.58, 31.17, 31.78, 28.15, 20.7, 15.73, 8.06]","[4.53, 3.21, 3.81, 3.68, 4.07, 5.03, 2.66, 2.15, 1.67, 1.21, 1.63, 0.97]","[66.06, 75.92, 67.26, 74.43, 65.8, 79.16, 70.74, 67.92, 76.16, 74.2, 67.03, 58.81]","[9.39, 8.93, 10.19, 10.95, 18.02, 13.6, 21.72, 20.68, 18.56, 15.47, 17.14, 13.28]","[13.11, 26.39, 19.16, 41.07, 28.67, 48.97, 35.72, 5.99, 13.58, 27.29, 12.43, 10.86]","[124.52, 126.37, 186.28, 184.67, 244.57, 190.84, 242.01, 254.39, 196.58, 135.87, 124.48, 115.19]",8.0,"[1404.0, 1240.75, 1339.5, 1183.5, 1291.12, 1364.0, 1349.25, 1359.75, 1276.12, 1247.5, 1425.12, 1366.88, 1240.25, 1253.12, 1505.25, 1533.0, 2184.25, 2472.0, 2426.38, 2623.25, 2471.0, 2395.12, 2352.0, 2160.25, 2066.0, 2088.75, 2456.88, 2489.5, 2550.12, 2343.38, 2478.62, 2210.5, 2374.88, 2088.88, 2433.75, 2643.25, 2551.88, 2338.25, 2243.0, 1978.5, 2043.75, 2029.12, 2019.0, 1907.12, 1851.0, 1685.25, 1871.38, 1430.0]",3.301847612633208,1516163.0,0.6128205707261822
31.2189,121.5077,888,110623.2,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[6.7, 7.01, 12.25, 17.43, 21.38, 24.59, 31.17, 31.78, 28.15, 20.7, 15.73, 8.06]","[4.47, 3.34, 3.8, 3.61, 4.29, 5.0, 2.65, 2.03, 1.72, 1.17, 1.44, 0.96]","[66.06, 75.91, 67.26, 74.41, 65.83, 79.12, 70.75, 67.92, 76.16, 74.18, 67.03, 58.8]","[9.37, 8.95, 10.2, 10.94, 18.03, 13.58, 21.72, 20.71, 18.56, 15.48, 17.15, 13.27]","[13.54, 27.13, 19.0, 41.61, 28.84, 48.86, 35.38, 6.5, 13.12, 26.82, 12.38, 10.99]","[126.7, 127.73, 188.31, 187.91, 248.26, 193.91, 243.61, 256.64, 200.48, 136.35, 126.08, 117.25]",8.0,"[1109.12, 1012.75, 1146.12, 1146.38, 1308.5, 1294.25, 1387.38, 1426.0, 1485.38, 1472.5, 1510.0, 1378.62, 1148.12, 694.0, 785.5, 858.88, 1213.75, 1550.25, 1479.62, 1486.88, 1391.88, 1354.88, 1389.75, 1264.62, 1198.75, 1124.0, 1480.62, 1389.88, 1516.5, 1464.0, 1356.5, 1332.25, 1447.0, 1287.88, 1587.75, 1657.0, 1708.38, 1462.25, 1371.0, 1259.5, 1456.75, 1466.25, 1523.38, 1434.25, 1471.38, 1227.0, 1217.62, 947.38]",4.148857385436399,1071851.0,0.6296651727477088
