time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
236,2,3488.0,21.0,3469.0,3488.0,167,4983.5595962885245,1254606.1136619018,169
237,8,3490.0,10.0,3488.0,3490.0,214,5722.102919409328,1260328.216581311,222
238,8,3494.0,12.0,3490.0,3494.0,153,5005.963785428588,1265334.1803667396,161
239,3,3500.0,9.0,3494.0,3500.0,189,5314.002750032713,1270648.1831167724,192
240,9,3506.0,15.0,3500.0,3506.0,181,5310.396978336819,1275958.5800951093,190
241,3,3512.0,9.0,3506.0,3512.0,185,5275.787059485118,1281234.3671545945,188
242,10,3509.0,7.0,3512.0,3509.0,186,5463.240325851451,1286697.6074804459,196
243,8,3507.0,6.0,3509.0,3507.0,179,5238.4207441863655,1291936.0282246321,187
244,0,3511.0,4.0,3507.0,3511.0,189,5257.614838249389,1297193.6430628814,189
245,8,3504.0,1.0,3511.0,3504.0,174,5191.511871390052,1302385.1549342715,182
246,3,3504.0,3.0,3504.0,3504.0,174,5129.442634821733,1307514.597569093,177
247,5,3500.0,1.0,3504.0,3500.0,180,5207.5099927757,1312722.1075618688,185
248,7,3494.0,1.0,3500.0,3494.0,198,5513.922938164107,1318236.030500033,205
249,2,3493.0,1.0,3494.0,3493.0,167,5069.296737212162,1323305.3272372452,169
250,6,3495.0,8.0,3493.0,3495.0,192,5442.962527969832,1328748.289765215,198
251,10,3495.0,10.0,3495.0,3495.0,198,5655.394721737337,1334403.6844869524,208
252,1,3509.0,15.0,3495.0,3509.0,158,4853.53272675,1339257.2172137024,159
253,7,3513.0,11.0,3509.0,3513.0,192,5454.84492210946,1344712.062135812,199
254,5,3521.0,13.0,3513.0,3521.0,181,5259.3685105619425,1349971.430646374,186
255,2,3535.0,16.0,3521.0,3535.0,186,5277.189278514537,1355248.6199248885,188
256,3,3550.0,18.0,3535.0,3550.0,174,5119.923675096015,1360368.5435999846,177
257,4,3558.0,12.0,3550.0,3558.0,196,5412.81926280124,1365781.3628627858,200
258,8,3573.0,23.0,3558.0,3573.0,177,5270.122288858175,1371051.485151644,185
259,10,3593.0,30.0,3573.0,3593.0,182,5347.173900904287,1376398.6590525485,192
260,9,3627.0,43.0,3593.0,3627.0,193,5537.165937478447,1381935.824990027,202
261,3,3674.0,50.0,3627.0,3674.0,176,5132.164401081655,1387067.9893911085,179
262,3,3691.0,20.0,3674.0,3691.0,192,5360.898489312924,1392428.8878804215,195
263,6,3717.0,32.0,3691.0,3717.0,174,5120.218459774008,1397549.1063401955,180
264,5,3739.0,27.0,3717.0,3739.0,193,5391.101657947372,1402940.2079981428,198
265,2,3770.0,33.0,3739.0,3770.0,177,5117.847872141759,1408058.0558702846,179
266,12,3796.0,38.0,3770.0,3796.0,190,5481.552504486652,1413539.6083747712,202
267,5,3813.0,22.0,3796.0,3813.0,182,5240.586165202934,1418780.1945399742,187
268,10,3828.0,25.0,3813.0,3828.0,188,5437.985230142355,1424218.1797701165,198
269,2,3863.0,37.0,3828.0,3863.0,185,5231.333574897573,1429449.513345014,187
270,5,3884.0,26.0,3863.0,3884.0,178,5157.544779607391,1434607.0581246214,183
271,9,3902.0,27.0,3884.0,3902.0,191,5445.91624408194,1440052.9743687033,200
272,7,3923.0,28.0,3902.0,3923.0,172,5121.779593003428,1445174.7539617068,179
273,6,3935.0,18.0,3923.0,3935.0,194,5406.916430546898,1450581.6703922537,200
274,6,3964.0,35.0,3935.0,3964.0,180,5211.237234064622,1455792.9076263183,186
275,0,3984.0,20.0,3964.0,3984.0,186,5226.438936408966,1461019.3465627274,186
276,11,3997.0,24.0,3984.0,3997.0,172,5202.194171369942,1466221.5407340974,183
277,5,4012.0,20.0,3997.0,4012.0,197,5457.062982945887,1471678.6037170433,202
278,7,4019.0,14.0,4012.0,4019.0,177,5298.452962792748,1476977.056679836,184
279,4,4031.0,16.0,4019.0,4031.0,175,5144.189132913321,1482121.2458127493,179
280,4,4058.0,31.0,4031.0,4058.0,206,5534.84263634331,1487656.0884490926,210
281,6,4072.0,20.0,4058.0,4072.0,162,4988.940410106226,1492645.0288591988,168
282,12,4080.0,20.0,4072.0,4080.0,181,5400.791426635256,1498045.8202858341,193
283,14,4089.0,23.0,4080.0,4089.0,189,5433.4267582284265,1503479.2470440625,203
284,5,4102.0,18.0,4089.0,4102.0,178,5238.443555406071,1508717.6905994685,183
285,6,4107.0,11.0,4102.0,4107.0,180,5278.0527506658755,1513995.7433501345,186
286,13,4113.0,19.0,4107.0,4113.0,196,5509.366686676088,1519505.1100368106,209
287,6,4119.0,12.0,4113.0,4119.0,181,5271.469960216102,1524776.5799970268,187
