vertiport,low_battery_count
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,2
855,4
855,3
855,3
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,0
855,2
855,2
855,0
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,2
855,2
855,2
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
