time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
280,10537,23381.553571428565,10835.125,23083.428571428565,23381.553571428547,550,365812.73748711025,101893463.9052973,13170,14263.446428571413,115.8124999999998,8881.839285714283,1.0332357746173364,279,9620.250000000045
281,9626,24590.67857142855,10835.125,23381.553571428547,24590.67857142855,671,375161.63766043144,102268625.54295772,12541,14707.732142857147,218.10714285714286,9522.732142857136,1.381117175209998,280,9807.374999999987
282,10221,24731.80357142855,10362.125,24590.67857142855,24731.80357142857,310,374196.5946151579,102642822.13757288,12872,14691.178571428574,140.1875,9779.964285714284,1.5206691056228785,281,9922.544642857132
283,9523,25570.928571428565,10362.125,24731.80357142857,25570.92857142857,1150,347861.5128759515,102990683.65044883,13161,15958.410714285721,45.6785714285715,9454.71428571428,1.2993448193096424,282,10137.982142857123
284,9843,25105.553571428565,9377.625,25570.92857142857,25105.553571428554,863,362553.2143553022,103353236.86480413,12756,15471.276785714288,189.57142857142918,9320.062499999993,1.470044883238271,283,10330.008928571415
285,9991,24492.17857142855,9377.625,25105.553571428554,24492.17857142855,1296,379189.5418312019,103732426.40663533,13024,15941.267857142853,90.267857142857,8319.160714285708,2.3175983385046526,284,10157.87499999999
286,8400,23883.55357142855,7791.375,24492.17857142855,23883.553571428547,1147,326769.56311618467,104059195.9697515,11279,13674.071428571428,84.87500000000028,9997.330357142855,1.2120046768707493,285,10451.633928571428
287,9158,22516.928571428547,7791.375,23883.553571428547,22516.92857142857,1460,376011.67805821577,104435207.64780973,11673,12688.803571428574,0.0,9684.946428571428,1.7990115979783488,286,10480.160714285708
288,8186,20790.45238095233,6459.523809523805,22516.92857142857,20790.452380952385,1934,377414.0725850186,104812621.72039475,11346,10605.869047619051,16.84523809523796,9982.142857142855,2.513184531080941,287,10436.624999999976
289,7753,19496.976190476147,6459.523809523805,20790.452380952385,19496.976190476205,1188,356589.6579638077,105169211.37835856,9854,8302.779761904763,16.36904761904748,10993.06547619047,2.70364198497663,288,10427.07142857141
290,6873,16790.40476190472,4166.428571428578,19496.976190476205,16790.404761904778,2411,383068.394969248,105552279.77332781,10314,5969.886904761907,0.0,10630.125000000005,5.213284124212758,289,10231.848214285681
291,6364,14592.833333333292,4166.428571428578,16790.404761904778,14592.83333333333,3082,407499.29162985046,105959779.06495766,10125,3639.7321428571427,0.0,10707.369047619039,3.5628339094908887,290,9941.517857142866
292,5197,11657.047619047578,2261.214285714292,14592.83333333333,11657.047619047607,4971,480891.0835037227,106440670.14846139,10963,1647.7857142857129,0.0,9731.994047619042,15.425276258280883,291,8691.616071428589
293,4204,9714.261904761875,2261.214285714292,11657.047619047607,9714.261904761892,5982,477004.67123474344,106917674.81969613,11164,218.11309523809553,0.0,9207.672619047622,13.883132844003407,292,7781.499999999983
294,2654,8314.738095238066,1254.47619047619,9714.261904761892,8314.738095238103,6711,422114.09445009136,107339788.91414621,10406,105.65476190476195,14.642857142857224,7867.297619047622,23.671719686367368,293,6789.660714285712
295,2219,7350.214285714277,1254.47619047619,8314.738095238103,7350.214285714284,7109,432688.81641767663,107772477.7305639,9835,13.767857142857432,0.0,7029.910714285714,14.410003433550067,294,6108.392857142856
296,2526,5961.595238095229,1137.3809523809502,7350.214285714284,5961.59523809524,5897,385500.7745120281,108157978.50507592,8933,0.0,0.0,5642.47023809524,14.068001121667983,295,5138.821428571479
297,1783,5315.97619047619,1137.3809523809502,5961.59523809524,5315.976190476187,5527,340893.7209972588,108498872.22607318,7719,0.0,0.0,5016.624999999998,12.028618500120167,296,4680.285714285782
298,2979,5233.333333333325,2896.3571428571463,5315.976190476187,5233.333333333332,5840,398719.5992928012,108897591.82536598,9076,0.0,0.0,4955.226190476191,3.4802696254735417,297,4358.869047619117
299,2646,5483.690476190471,2896.3571428571463,5233.333333333332,5483.6904761904825,8413,519673.7018340605,109417265.52720004,11292,0.0,0.0,5217.250000000002,0.866320006838713,298,4371.952380952454
300,5633,5966.38095238096,6115.690476190475,5483.6904761904825,5966.38095238096,5962,424731.30107568274,109841996.82827573,11760,0.0,0.0,5699.0595238095275,1.014750978502532,299,4310.005952381028
301,5607,6475.071428571438,6115.690476190475,5966.38095238096,6475.07142857143,6469,434071.6298380449,110276068.45811377,12479,6.738095238095333,0.0,6209.523809523811,0.9678091586197541,300,4263.440476190554
302,7186,7253.071428571424,7963.999999999989,6475.07142857143,7253.071428571433,5777,457719.9898083543,110733788.44792213,13388,150.54761904761924,0.0,6851.321428571429,0.26336345142008927,301,4259.773809523891
303,7023,8194.071428571437,7963.999999999989,7253.071428571433,8194.07142857143,3873,362574.6091938842,111096363.05711602,13451,337.11309523809524,0.0,7666.833333333342,0.08370413878209665,302,4275.809523809607
304,7776,9437.238095238088,9019.166666666664,8194.07142857143,9437.238095238103,2989,360316.1065825113,111456679.16369852,13286,933.1190476190475,111.87500000000003,8200.744047619051,0.22293603333823261,303,4276.767857142946
305,7949,10507.404761904778,9019.166666666664,9437.238095238103,10507.40476190476,1968,345907.16255771427,111802586.32625625,13202,1163.428571428572,435.6547619047624,8723.851190476184,0.8920008656374869,304,4221.285714285805
306,9176,12179.19047619048,10847.785714285717,10507.40476190476,12179.190476190483,730,331888.02800387563,112134474.35426012,13252,2575.345238095241,256.60119047619065,9194.791666666664,0.2118985344791798,305,4249.74404761914
307,9631,13395.97619047618,10847.785714285717,12179.190476190483,13395.976190476209,513,331962.5804492746,112466436.93470939,12498,3380.339285714288,151.4404761904764,9727.404761904763,0.3055775991218826,306,4283.142857142927
308,9629,14746.047619047618,10979.071428571422,13395.976190476209,14746.047619047638,385,332909.90107629483,112799346.83578569,12605,4660.809523809527,130.96428571428547,9806.505952380947,0.4049764105455234,307,4537.226190476261
309,9766,15959.11904761905,10979.071428571422,14746.047619047638,15959.119047619051,53,332727.1152412718,113132073.95102696,12058,5182.291666666669,102.77380952380955,10529.244047619051,0.4659846966638391,308,4813.059523809604
310,10453,16130.595238095215,10624.476190476189,15959.119047619051,16130.595238095235,207,345684.06199320185,113477758.01302016,12658,6106.5059523809505,204.51785714285714,9685.27976190477,0.5549210069563077,309,5277.904761904792
311,9410,17345.07142857138,10624.476190476189,16130.595238095235,17345.071428571446,9,325371.50525440497,113803129.51827456,11664,6015.785714285714,122.30952380952371,11080.380952380956,1.3531058650877992,310,5670.595238095228
312,10686,17433.97619047618,10774.904761904767,17345.071428571446,17433.97619047618,207,355488.94158564805,114158618.4598602,12467,7474.738095238102,5.779761904761781,9822.369047619051,1.2305795633806584,311,6031.857142857153
313,10355,17853.880952380914,10774.904761904767,17433.97619047618,17853.88095238095,454,363614.1226598234,114522232.58252002,12722,7740.44642857143,198.5535714285711,9786.863095238094,2.860883861028715,312,6223.726190476259
314,11237,18409.023809523776,11792.142857142855,17853.88095238095,18409.023809523824,48,387458.2050035135,114909690.78752354,12945,8821.04761904762,118.26785714285734,9356.517857142859,3.803257308975027,313,6186.196428571478
315,10964,19237.16666666665,11792.142857142855,18409.023809523824,19237.166666666668,130,362759.3952253392,115272450.18274888,14155,9417.303571428574,365.4583333333338,9350.565476190472,0.9124363718489955,314,6498.79761904767
316,10313,20465.476190476165,11541.30952380952,19237.166666666668,20465.476190476213,36,339216.66124925297,115611666.84399813,12970,10199.595238095237,22.416666666666597,10126.44642857143,1.217957686322857,315,6973.934523809624
317,11075,20931.78571428571,11541.30952380952,20465.476190476213,20931.785714285732,9,358457.30525554623,115970124.14925368,14472,11018.005952380961,296.1309523809522,9513.964285714288,0.9604219069117497,316,7482.273809523911
318,10343,21794.66666666664,11205.880952380967,20931.785714285732,21794.666666666642,50,343494.1233815645,116313618.27263525,13619,11383.785714285726,107.82738095238074,10201.09523809524,1.0241248969857688,317,7833.738095238193
319,10032,22968.547619047546,11205.880952380967,21794.666666666642,22968.547619047586,137,333273.55761595163,116646891.8302512,12430,12261.827380952369,156.8571428571429,10463.470238095244,0.7323517126148702,318,8269.517857142986
320,9822,23691.738095238004,10545.190476190486,22968.547619047586,23691.73809523807,162,338639.1011559673,116985530.93140717,12936,12933.690476190472,131.25000000000006,10542.636904761903,1.1383877059274135,319,8552.809523809627
321,10174,24062.928571428492,10545.190476190486,23691.73809523807,24062.928571428576,68,364356.40867243614,117349887.3400796,13474,13417.202380952367,185.785714285715,10368.059523809521,1.4107055098430166,320,8729.005952381047
322,9213,24492.6428571429,9642.714285714286,24062.928571428576,24492.64285714285,83,320846.74191459734,117670734.0819942,13497,12967.755952380949,412.18452380952397,11022.255952380954,1.077784755495599,321,9094.315476190533
323,9245,24890.357142857174,9642.714285714286,24492.64285714285,24890.357142857138,195,322384.57208005234,117993118.65407425,13212,13837.005952380947,390.25,10570.642857142859,1.3112776533003705,322,9454.30357142865
324,9863,24582.119047619075,9554.761904761903,24890.357142857138,24582.119047619053,341,360967.0035741301,118354085.65764838,13878,14268.357142857149,280.19642857142884,9928.166666666664,1.2245604061354844,323,9960.23214285717
325,8813,25323.88095238099,9554.761904761903,24582.119047619053,25323.880952380972,131,316395.8418411305,118670481.49948952,13276,14455.589285714294,206.02380952380943,10558.547619047615,1.2959619312379451,324,10263.952380952429
326,8768,27296.404761904785,10740.523809523826,25323.880952380972,27296.404761904756,100,325269.8431991353,118995751.34268865,12947,15669.958333333325,206.60119047619074,11315.547619047617,1.457706731187001,325,10555.50595238105
327,9374,28662.9285714286,10740.523809523826,27296.404761904756,28662.928571428583,676,331624.9139866027,119327376.25667526,12618,18432.327380952396,367.7380952380955,9764.124999999998,1.0458975941560753,326,11082.8571428572
328,10356,29620.690476190495,11313.761904761905,28662.928571428583,29620.690476190506,9,374157.71613444947,119701533.9728097,13011,19056.380952380972,23.827380952381134,10456.547619047617,2.086471035884421,327,11209.976190476225
329,9779,31155.45238095238,11313.761904761905,29620.690476190506,31155.45238095237,362,337895.8487023032,120039429.821512,13145,20732.589285714304,327.6964285714289,10000.31547619047,1.4990799648420599,328,11519.928571428627
330,9873,32427.142857142848,11144.690476190484,31155.45238095237,32427.142857142815,952,378570.942447039,120418000.76395904,12591,22962.47619047619,82.95238095238108,9293.035714285712,1.7313488446122853,329,11809.136904761875
331,10045,33526.833333333256,11144.690476190484,32427.142857142815,33526.83333333339,798,355844.3263422867,120773845.09030132,12462,24045.744047619082,2.1845238095239097,9391.684523809528,1.6245526084998445,330,12244.660714285685
332,9186,34547.83333333332,10207.000000000002,33526.83333333339,34547.83333333333,182,335744.8536227238,121109589.94392404,11826,23203.422619047633,47.27976190476201,11208.85119047619,1.8895355769131075,331,12568.15476190472
333,10240,34514.83333333326,10207.000000000002,34547.83333333333,34514.833333333314,757,368578.06002864713,121478168.00395268,12291,25365.113095238095,213.73214285714295,8837.238095238092,1.8806826636904754,332,12852.065476190415
334,8850,34312.78571428559,8647.95238095239,34514.833333333314,34312.78571428576,1710,402540.61721175275,121880708.62116444,12081,24552.05357142858,0.0,9646.809523809514,2.8929116222760274,333,12695.327380952334
335,9171,33789.73809523803,8647.95238095239,34312.78571428576,33789.73809523813,1202,375758.2479697014,122256466.86913414,11833,23599.363095238114,89.99404761904759,9991.13095238095,2.5506812364025313,334,12698.583333333267
336,8899,31350.261904761785,6459.523809523805,33789.73809523813,31350.26190476193,1028,365507.73427354515,122621974.60340768,11022,20944.41666666667,0.0,10277.035714285708,2.477310184664945,335,13047.16666666658
337,7676,30133.785714285666,6459.523809523805,31350.26190476193,30133.785714285747,1476,368206.4603634953,122990181.06377117,10146,19075.571428571453,43.5833333333336,10899.744047619044,3.16661316037619,336,13099.976190476022
338,6950,27350.21428571415,4166.428571428578,30133.785714285747,27350.214285714257,1953,347482.02515588293,123337663.08892706,10011,16019.488095238105,0.0,11188.803571428578,2.8596098835217525,337,13425.303571428429
339,8064,23452.64285714277,4166.428571428578,27350.214285714257,23452.642857142866,1834,411190.1078921122,123748853.19681917,10882,13044.714285714283,122.25595238095201,10127.119047619053,4.963622862339379,338,13058.214285714226
340,6075,19638.857142856956,2261.214285714292,23452.642857142866,19638.857142857156,2510,411071.36714612646,124159924.56396529,9913,7781.565476190477,120.8154761904764,11530.345238095239,7.373790907309392,339,12430.351190476104
341,6127,15773.071428571246,2261.214285714292,19638.857142857156,15773.071428571428,3074,462335.1280725634,124622259.69203785,9830,4681.654761904763,0.0,10867.607142857143,11.451275385296926,340,11038.553571428496
342,4839,12188.547619047575,1254.47619047619,15773.071428571428,12188.547619047627,5193,498417.95320446976,125120677.64524232,11124,2293.2976190476174,0.0,9645.160714285708,12.225371239630382,341,9428.16071428571
343,3818,9625.023809523802,1254.47619047619,12188.547619047627,9625.023809523813,6091,446138.41006867867,125566816.055311,11288,546.8988095238097,0.0,8803.952380952382,11.97571731023469,342,8198.392857142846
344,2163,8599.404761904732,1137.3809523809502,9625.023809523813,8599.404761904765,7989,441083.01696201094,126007899.072273,11344,0.0,0.0,8307.261904761905,25.712092442154805,343,7426.470238095222
345,1776,7960.785714285685,1137.3809523809502,8599.404761904765,7960.785714285711,7968,398508.32761852414,126406407.39989153,9994,0.0,0.0,7655.39880952381,20.27540151758899,344,6930.92261904761
346,3494,7363.142857142822,2896.3571428571463,7960.785714285711,7363.142857142859,7100,452855.7372157343,126859263.13710725,10872,5.4821428571429855,0.0,7123.696428571427,6.260955856297861,345,6247.3750000000155
347,2866,7393.499999999982,2896.3571428571463,7363.142857142859,7393.499999999998,7244,385022.7764682253,127244285.91357549,10280,0.0,0.0,7152.500000000002,2.544640780247894,346,6147.488095238119
348,5420,8089.19047619049,6115.690476190475,7393.499999999998,8089.1904761904825,6486,472767.5026001416,127717053.41617563,12048,189.49404761904805,0.0,7704.553571428577,1.2513607011070096,347,5915.083333333343
349,5402,8802.880952380985,6115.690476190475,8089.1904761904825,8802.880952380954,6107,388726.9319612771,128105780.34813692,11972,222.42857142857125,0.0,8369.666666666673,0.1345092646462513,348,5967.136904761913
350,6868,9898.880952380961,7963.999999999989,8802.880952380954,9898.880952380958,4298,372795.23557146575,128478575.58370838,11530,812.2023809523812,0.0,8914.77380952381,0.0932819910142275,349,5987.5357142857365
351,6811,11051.880952380983,7963.999999999989,9898.880952380958,11051.880952380956,2715,327009.9808787602,128805585.56458713,12072,1020.3630952380944,69.96428571428649,9802.684523809528,0.1328593102194628,350,6016.922619047648
352,8044,12027.04761904764,9019.166666666664,11051.880952380956,12027.047619047613,1864,346085.3407628273,129151670.90534995,12316,1901.3154761904782,13.863095238095852,9957.958333333334,0.23832167128412854,351,6027.684523809566
353,7902,13144.2142857143,9019.166666666664,12027.047619047613,13144.214285714292,1324,325056.85637013236,129476727.76172009,12537,2834.7797619047633,262.9464285714288,9881.398809523813,0.5234291198129455,352,5987.154761904809
354,9551,14440.999999999975,10847.785714285717,13144.214285714292,14440.999999999996,806,355829.74962093687,129832557.51134104,13714,4860.1130952381,353.38095238095264,9104.083333333336,0.9769576608781935,353,5844.339285714331
355,9321,15967.785714285677,10847.785714285717,14440.999999999996,15967.785714285721,911,342154.7415759035,130174712.25291693,12499,5845.101190476193,200.51190476190504,9786.79761904762,0.36704752708936805,354,5885.4166666667215
356,9914,17032.857142857152,10979.071428571422,15967.785714285721,17032.85714285716,370,334000.7066845035,130508712.95960143,12846,6802.363095238102,274.0357142857147,9827.511904761906,0.372439887796959,355,6100.351190476222
357,9964,18047.928571428572,10979.071428571422,17032.85714285716,18047.928571428598,283,345039.62669999583,130853752.58630143,12195,7757.994047619046,11.58333333333324,10147.577380952383,0.47379076580451496,356,6356.386904761972
358,10104,18568.40476190473,10624.476190476189,18047.928571428598,18568.404761904774,9,332642.3434041252,131186394.92970556,12384,7851.9940476190495,83.255952380953,10523.750000000002,0.8312708545413422,357,6781.654761904855
359,9923,19269.880952380907,10624.476190476189,18568.404761904774,19269.880952380954,269,354701.7560507713,131541096.68575633,12192,8549.738095238094,3.0,10580.910714285714,1.313604636654623,358,7071.148809523922
360,10389,19655.78571428569,10774.904761904767,19269.880952380954,19655.785714285714,299,368471.4904399609,131909568.17619629,12003,9457.553571428582,8.488095238095298,10075.357142857149,2.356315516869948,359,7289.857142857257
361,10057,20373.690476190448,10774.904761904767,19655.785714285714,20373.6904761905,85,340819.17856981826,132250387.35476612,12103,9830.79761904763,114.88690476190479,10314.303571428565,1.3731187587891867,360,7586.976190476271
362,9948,22217.833333333325,11792.142857142855,20373.6904761905,22217.83333333331,20,349125.4039597636,132599512.75872588,11925,11251.14285714286,180.9523809523809,10688.958333333336,2.405449408352003,361,7821.136904762006
363,11248,22761.97619047611,11792.142857142855,22217.83333333331,22761.976190476187,9,370732.2538219471,132970245.01254784,13794,13009.976190476194,296.125,9352.726190476189,2.2087127658673706,362,8086.500000000078
364,10494,23809.285714285674,11541.30952380952,22761.976190476187,23809.285714285703,23,369638.48117214325,133339883.49371998,13278,13487.422619047606,324.70833333333366,9887.821428571431,3.1550752924573646,363,8354.89285714299
365,10832,24518.595238095164,11541.30952380952,23809.285714285703,24518.595238095233,496,369003.8482279065,133708887.34194788,14002,15030.392857142857,671.7083333333328,8709.398809523815,1.0957211217204752,364,8793.892857142926
366,10468,25256.476190476074,11205.880952380967,24518.595238095233,25256.476190476194,9,321590.28963014996,134030477.63157803,13124,15013.500000000007,117.03571428571433,10047.244047619048,1.2236578142911732,365,9114.42261904764
367,11221,25241.357142857036,11205.880952380967,25256.476190476194,25241.357142857145,350,376598.35717296234,134407075.988751,13755,15974.958333333334,286.6547619047617,8886.869047619046,1.2668980567897785,366,9396.5595238096
368,9214,26572.547619047582,10545.190476190486,25241.357142857145,26572.547619047673,7,322305.27873502544,134729381.267486,13108,14940.386904761905,473.4821428571442,11070.874999999998,1.1918812728043244,367,9803.571428571551
369,9966,27151.738095238135,10545.190476190486,26572.547619047673,27151.738095238125,8,347221.61278539174,135076602.8802714,12561,16244.660714285721,5.398809523809533,10804.982142857138,1.492980896954408,368,9968.898809523913
370,10319,26475.452380952425,9642.714285714286,27151.738095238125,26475.45238095238,98,348225.5779059392,135424828.45817736,13934,16082.369047619057,624.202380952382,9680.047619047618,1.4813150960548969,369,10290.583333333374
371,9201,26917.16666666668,9642.714285714286,26475.45238095238,26917.16666666669,121,343249.4544577965,135768077.91263515,13600,15446.61904761906,701.0119047619062,10668.773809523811,1.5981214516020514,370,10615.56547619063
372,8342,28129.928571428623,9554.761904761903,26917.16666666669,28129.928571428583,257,313526.2766010423,136081604.1892362,12710,15954.374999999998,483.70238095238176,11604.386904761906,1.3272674989439541,371,10976.898809523946
373,10055,27629.690476190473,9554.761904761903,28129.928571428583,27629.690476190455,155,350484.62840345275,136432088.81763965,14143,17006.761904761905,360.15476190476136,10171.904761904761,1.667837607444766,372,11208.815476190606
374,9731,28639.21428571429,10740.523809523826,27629.690476190455,28639.21428571423,9,329514.78192614985,136761603.5995658,14071,17487.64880952379,423.7202380952392,10651.059523809527,1.4306053065558777,373,11576.773809523884
375,8982,30397.73809523807,10740.523809523826,28639.21428571423,30397.73809523811,326,317661.24094671005,137079264.8405125,12888,19018.285714285725,49.88095238095204,11259.57142857142,1.3467702600969136,374,12012.809523809583
376,9972,31739.49999999997,11313.761904761905,30397.73809523811,31739.500000000047,171,367252.7704900701,137446517.6110026,12418,21435.42857142859,14.845238095238187,10197.749999999993,1.8341206568869024,375,12224.76190476199
377,9040,34013.261904761945,11313.761904761905,31739.500000000047,34013.26190476195,189,333610.105159898,137780127.7161625,11382,22599.619047619082,49.36904761904742,11273.672619047615,1.641962310366624,376,12582.500000000111
378,10809,34348.95238095236,11144.690476190484,34013.26190476195,34348.95238095239,323,385411.3066601821,138165539.02282268,13324,24641.2916666667,64.59523809523844,9547.99404761905,1.9484215094123518,377,12725.244047619139
379,10144,35349.6428571428,11144.690476190484,34348.95238095239,35349.64285714292,461,367870.6260332048,138533409.6488559,12435,25235.404761904767,229.95833333333314,9802.208333333332,1.9510806294126508,378,12908.160714285776
380,9828,35728.642857142855,10207.000000000002,35349.64285714292,35728.64285714289,652,356861.9530653966,138890271.6019213,12314,25923.386904761926,81.43452380952363,9646.142857142857,1.8298338566195713,379,13102.422619047713
381,8387,37548.642857142826,10207.000000000002,35728.64285714289,37548.64285714288,140,348219.7808169717,139238491.38273826,10305,25456.065476190484,332.1845238095237,11666.999999999993,2.5611980275596564,380,13152.369047619204
382,9676,36520.59523809515,8647.95238095239,37548.64285714288,36520.59523809524,285,365520.08266514214,139604011.4654034,12084,26399.38690476187,4.3214285714286405,10008.107142857145,2.4974415096753813,381,13276.434523809541
383,8339,36829.54761904751,8647.95238095239,36520.59523809524,36829.54761904764,1222,369400.75649328076,139973412.22189668,10744,26164.67261904761,0.0,10559.172619047618,3.4085671743214623,382,13419.77380952365
384,9171,34118.0714285713,6459.523809523805,36829.54761904764,34118.07142857143,2009,421482.2931463975,140394894.51504308,12468,24970.946428571435,0.0,9019.619047619048,3.11274799964692,383,13547.684523809492
385,8697,31880.595238095084,6459.523809523805,34118.07142857143,31880.59523809523,1039,368011.83353749936,140762906.34858057,11299,21142.136904761923,338.9345238095242,10281.80357142857,3.523240772680227,384,13468.19642857133
386,8512,27535.023809523584,4166.428571428578,31880.59523809523,27535.023809523795,1747,395288.8190876334,141158195.1676682,11928,17996.738095238095,35.85714285714289,9338.440476190477,4.6139071171231425,385,13250.089285714203
387,6452,25249.45238095231,4166.428571428578,27535.023809523795,25249.45238095238,1928,377912.8003961873,141536107.96806437,10445,13277.172619047617,0.0,11805.791666666659,4.859908703096859,386,13102.803571428403
388,6290,21220.66666666647,2261.214285714292,25249.45238095238,21220.666666666653,2959,397781.4988634491,141933889.46692783,9989,9983.892857142866,28.988095238094928,11020.952380952393,6.243438186085238,387,13131.874999999809
389,5897,17584.880952380743,2261.214285714292,21220.666666666653,17584.88095238093,2416,408314.551993207,142342204.01892105,9208,5609.684523809525,29.577380952380597,11729.702380952387,8.365046896323397,388,12475.749999999902
390,5045,13794.357142856952,1254.47619047619,17584.88095238093,13794.357142857161,4294,495597.6625205494,142837801.6814416,9908,2966.1845238095248,0.14285714285712636,10578.08928571428,12.303743687762505,389,10670.767857142802
391,4363,10685.833333333336,1254.47619047619,13794.357142857161,10685.833333333328,5972,458823.3284484545,143296625.00989005,11008,1189.0654761904764,0.0,9251.452380952383,14.258261435447407,390,9077.750000000011
392,2657,9166.214285714248,1137.3809523809502,10685.833333333328,9166.214285714279,6903,436551.6374555506,143733176.6473456,10166,79.81547619047629,0.0,8791.779761904763,21.70238431277667,391,7991.428571428572
393,1980,8323.595238095199,1137.3809523809502,9166.214285714279,8323.595238095246,7757,428508.8849900336,144161685.53233564,9995,80.20833333333252,0.0,7933.303571428573,15.601118326118282,392,7281.089285714278
394,3255,7964.952380952362,2896.3571428571463,8323.595238095246,7964.952380952397,7319,471100.9516975696,144632786.4840332,10816,65.86904761904808,0.0,7620.261904761915,4.155079182210513,393,6945.142857142815
395,2889,7972.309523809508,2896.3571428571463,7964.952380952397,7972.3095238095375,7375,413250.292186231,145046036.77621943,10504,0.0,0.0,7714.154761904764,1.5985964825528722,394,6915.607142857108
396,5382,8706.000000000042,6115.690476190475,7972.3095238095375,8706.000000000005,6326,461754.31746890047,145507791.09368834,11954,320.1130952380944,0.0,8169.982142857145,2.196038713701751,395,6742.285714285661
397,5393,9428.690476190512,6115.690476190475,8706.000000000005,9428.690476190479,5918,389320.31435154204,145897111.40803987,11647,409.8035714285701,0.0,8836.880952380949,0.15279396572276263,396,6784.9404761904225
398,6985,10407.690476190499,7963.999999999989,9428.690476190479,10407.690476190484,3964,381068.89279933256,146278180.3008392,11326,1054.107142857142,0.0,9162.4880952381,0.35977093772369423,397,6756.386904761859
399,6878,11493.690476190506,7963.999999999989,10407.690476190484,11493.690476190488,2502,332410.9606241012,146610591.26146328,11861,1242.4583333333355,44.34523809523773,10029.85119047619,0.19455493014303785,398,6766.160714285679
400,7981,12531.85714285717,9019.166666666664,11493.690476190488,12531.857142857156,1868,345687.990397213,146956279.2518605,12391,2151.220238095242,67.16666666666572,10147.18452380952,0.30038491715443183,399,6766.410714285718
401,8061,13490.023809523831,9019.166666666664,12531.857142857156,13490.023809523807,1702,345785.72137035686,147302064.97323087,13305,3164.297619047624,87.86904761904793,10094.261904761914,1.068305066723377,400,6645.69642857147
402,8689,15648.809523809487,10847.785714285717,13490.023809523807,15648.80952380954,1382,342607.15380263806,147644672.1270335,13381,5307.315476190481,343.22023809523847,9862.964285714294,0.5481040615118187,401,6615.422619047648
403,9047,17449.59523809521,10847.785714285717,15648.80952380954,17449.595238095233,1191,347767.36407149676,147992439.491105,12325,7021.678571428577,72.23214285714289,10229.047619047622,0.41678904346086865,402,6643.994047619116
404,9672,18756.666666666646,10979.071428571422,17449.595238095233,18756.66666666665,1151,352894.6554459666,148345334.14655095,12697,8866.345238095239,120.03571428571452,9662.720238095237,0.566206698767182,403,6825.130952381047
405,9895,19840.738095238063,10979.071428571422,18756.66666666665,19840.738095238084,894,367557.26870298776,148712891.41525394,12814,9859.19047619048,221.5297619047625,9648.244047619046,0.6375664717630362,404,7048.458333333493
406,10011,20454.214285714217,10624.476190476189,19840.738095238084,20454.214285714297,296,331535.350793968,149044426.7660479,12451,10107.625000000004,57.976190476190354,10204.154761904767,0.7519490465250133,405,7427.869047619266
407,9881,21197.69047619043,10624.476190476189,20454.214285714297,21197.690476190484,9,337298.11078701844,149381724.8768349,11796,10187.58333333334,186.1369047619045,10718.279761904763,0.7533897427000344,406,7901.827380952517
408,10520,21452.59523809522,10774.904761904767,21197.690476190484,21452.595238095248,134,362051.5900013322,149743776.46683624,12384,11200.226190476207,244.74404761904867,9900.601190476189,1.0151853612167312,407,8278.035714285861
409,10291,21936.49999999998,10774.904761904767,21452.595238095248,21936.50000000002,125,358510.9993023169,150102287.46613857,12297,11502.297619047624,341.8392857142858,9980.750000000005,1.8651266016075092,408,8525.702380952576
410,10841,22887.642857142855,11792.142857142855,21936.50000000002,22887.642857142866,32,342116.0386073381,150444403.5047459,12780,12767.101190476196,62.1666666666675,9958.726190476189,1.0406261942098132,409,8849.940476190719
411,11311,23368.785714285666,11792.142857142855,22887.642857142866,23368.785714285747,16,360003.766898735,150804407.27164462,13860,13714.190476190486,171.91071428571468,9381.92261904762,1.1182935069527762,410,9148.684523809703
412,10420,24490.095238095208,11541.30952380952,23368.785714285747,24490.095238095204,81,343966.80220162834,151148374.07384625,13499,13994.779761904763,461.4702380952389,9938.708333333332,0.9926629192943984,411,9529.404761904903
413,10302,25729.404761904676,11541.30952380952,24490.095238095204,25729.40476190477,161,352008.08969248517,151500382.16353872,13649,15294.714285714274,299.809523809524,10041.130952380947,1.2478670923815078,412,9945.732142857238
414,11323,25612.285714285594,11205.880952380967,25729.40476190477,25612.285714285706,9,366506.47914741735,151866888.64268613,13929,16114.398809523818,191.67261904761892,9196.958333333336,1.0186756412359173,413,10302.90476190488
415,10261,26557.166666666533,11205.880952380967,25612.285714285706,26557.16666666672,188,344130.42046635866,152211019.0631525,13761,16155.797619047631,225.67857142857187,10078.440476190477,1.0300107666105123,414,10699.976190476247
416,10019,27083.35714285718,10545.190476190486,26557.16666666672,27083.357142857156,125,345180.6806198997,152556199.7437724,12969,16409.863095238106,470.7559523809529,10102.333333333325,1.084755630967827,415,11081.40476190483
417,9775,27853.54761904761,10545.190476190486,27083.357142857156,27853.547619047655,105,325906.5047480636,152882106.24852046,13201,16884.047619047626,386.3452380952382,10491.535714285717,1.2458969674826446,416,11515.136904762016
418,9504,27992.261904761952,9642.714285714286,27853.547619047655,27992.261904761926,15,330044.2631266373,153212150.5116471,13271,16583.410714285732,156.05952380952382,11162.000000000002,1.255519605780023,417,11961.64285714284
