idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
412,412,31.1089,121.4777,142,297,439
413,413,31.1089,121.4877,489,659,1148
414,414,31.1089,121.4977,546,587,1133
415,415,31.1089,121.5077,436,574,1010
416,416,31.1089,121.5177,83,333,416
417,417,31.1089,121.5277,271,589,860
418,418,31.1089,121.5377,161,346,507
419,419,31.1089,121.5477,158,310,468
420,420,31.1089,121.5577,157,441,598
421,421,31.1089,121.5677,1235,1558,2793
422,422,31.1089,121.5777,1232,1584,2816
423,423,31.1089,121.5877,297,360,657
424,424,31.1089,121.5977,181,363,544
425,425,31.1089,121.6077,555,1624,2179
426,426,31.1089,121.6177,88,101,189
427,427,31.1089,121.6277,76,86,162
428,428,31.1089,121.6377,205,165,370
429,429,31.1189,121.2177,281,379,660
430,430,31.1189,121.2277,282,331,613
431,431,31.1189,121.2377,247,587,834
432,432,31.1189,121.2477,407,690,1097
433,433,31.1189,121.2577,6889,3395,10284
434,434,31.1189,121.2677,2081,2192,4273
435,435,31.1189,121.2777,1521,1590,3111
436,436,31.1189,121.2877,382,837,1219
437,437,31.1189,121.2977,133,396,529
438,438,31.1189,121.3077,402,791,1193
439,439,31.1189,121.3177,886,1313,2199
440,440,31.1189,121.3277,1235,1862,3097
441,441,31.1189,121.3377,342,1230,1572
442,442,31.1189,121.3477,670,1197,1867
443,443,31.1189,121.3577,4533,5299,9832
444,444,31.1189,121.3677,8563,8621,17184
445,445,31.1189,121.3777,12707,12410,25117
446,446,31.1189,121.3877,2488,3920,6408
447,447,31.1189,121.3977,9934,8799,18733
448,448,31.1189,121.4077,3617,5120,8737
449,449,31.1189,121.4177,7349,8604,15953
450,450,31.1189,121.4277,5178,6792,11970
451,451,31.1189,121.4377,2956,4578,7534
452,452,31.1189,121.4477,6161,6925,13086
453,453,31.1189,121.4577,1646,4058,5704
454,454,31.1189,121.4677,19,141,160
455,455,31.1189,121.4777,89,313,402
456,456,31.1189,121.4877,582,1386,1968
457,457,31.1189,121.4977,3245,3157,6402
458,458,31.1189,121.5077,244,350,594
459,459,31.1189,121.5177,98,249,347
460,460,31.1189,121.5277,191,397,588
461,461,31.1189,121.5377,402,646,1048
462,462,31.1189,121.5477,1040,1180,2220
463,463,31.1189,121.5577,1566,2360,3926
464,464,31.1189,121.5677,9438,10088,19526
465,465,31.1189,121.5777,3677,4285,7962
466,466,31.1189,121.5877,1235,1678,2913
467,467,31.1189,121.5977,493,824,1317
468,468,31.1189,121.6077,48,51,99
469,469,31.1189,121.6177,357,321,678
470,470,31.1189,121.6277,128,127,255
471,471,31.1189,121.6377,133,136,269
472,472,31.1289,121.2177,142,210,352
473,473,31.1289,121.2277,70,117,187
474,474,31.1289,121.2377,7,28,35
475,475,31.1289,121.2477,31,138,169
476,476,31.1289,121.2577,29,150,179
477,477,31.1289,121.2677,441,687,1128
478,478,31.1289,121.2777,113,275,388
479,479,31.1289,121.2877,1024,1013,2037
480,480,31.1289,121.2977,472,592,1064
481,481,31.1289,121.3077,1064,1578,2642
482,482,31.1289,121.3177,3766,4411,8177
483,483,31.1289,121.3277,5150,5551,10701
484,484,31.1289,121.3377,2022,2501,4523
485,485,31.1289,121.3477,2026,2742,4768
486,486,31.1289,121.3577,1738,1523,3261
487,487,31.1289,121.3677,10576,8478,19054
488,488,31.1289,121.3777,6662,7106,13768
489,489,31.1289,121.3877,11168,10393,21561
490,490,31.1289,121.3977,37277,25083,62360
491,491,31.1289,121.4077,12139,12055,24194
492,492,31.1289,121.4177,30055,25083,55138
493,493,31.1289,121.4277,8007,9091,17098
494,494,31.1289,121.4377,2024,3360,5384
495,495,31.1289,121.4477,6326,7963,14289
496,496,31.1289,121.4577,291,1179,1470
497,497,31.1289,121.4677,219,541,760
498,498,31.1289,121.4777,150,383,533
499,499,31.1289,121.4877,1132,1355,2487
500,500,31.1289,121.4977,2391,3302,5693
501,501,31.1289,121.5077,1116,2511,3627
502,502,31.1289,121.5177,1567,2320,3887
503,503,31.1289,121.5277,1894,3060,4954
504,504,31.1289,121.5377,1489,1433,2922
505,505,31.1289,121.5477,1126,1129,2255
506,506,31.1289,121.5577,1657,1455,3112
507,507,31.1289,121.5677,3805,3913,7718
508,508,31.1289,121.5777,2221,2757,4978
509,509,31.1289,121.5877,1171,1601,2772
510,510,31.1289,121.5977,1229,1738,2967
511,511,31.1289,121.6077,499,421,920
512,512,31.1289,121.6177,1715,1373,3088
513,513,31.1289,121.6277,326,351,677
514,514,31.1289,121.6377,3,38,41
515,515,31.1389,121.2177,24,80,104
516,516,31.1389,121.2277,307,269,576
517,517,31.1389,121.2377,34,136,170
518,518,31.1389,121.2477,4,25,29
519,519,31.1389,121.2577,59,90,149
520,520,31.1389,121.2677,158,425,583
521,521,31.1389,121.2777,40,147,187
522,522,31.1389,121.2877,567,881,1448
523,523,31.1389,121.2977,609,998,1607
524,524,31.1389,121.3077,3428,4524,7952
525,525,31.1389,121.3177,11251,8873,20124
526,526,31.1389,121.3277,2973,3160,6133
527,527,31.1389,121.3377,2357,3151,5508
528,528,31.1389,121.3477,6082,5999,12081
529,529,31.1389,121.3577,10322,9316,19638
530,530,31.1389,121.3677,6622,5398,12020
531,531,31.1389,121.3777,10365,10952,21317
532,532,31.1389,121.3877,20885,21657,42542
533,533,31.1389,121.3977,23354,25432,48786
534,534,31.1389,121.4077,12788,16948,29736
535,535,31.1389,121.4177,21771,20091,41862
536,536,31.1389,121.4277,13848,14436,28284
537,537,31.1389,121.4377,14660,15084,29744
538,538,31.1389,121.4477,9793,12041,21834
539,539,31.1389,121.4577,16,189,205
540,540,31.1389,121.4677,243,829,1072
541,541,31.1389,121.4777,72,470,542
542,542,31.1389,121.4877,3489,3977,7466
543,543,31.1389,121.4977,5715,6628,12343
544,544,31.1389,121.5077,9159,9281,18440
545,545,31.1389,121.5177,3165,4735,7900
546,546,31.1389,121.5277,1158,2745,3903
547,547,31.1389,121.5377,542,1137,1679
548,548,31.1389,121.5477,965,779,1744
549,549,31.1389,121.5577,1793,2776,4569
550,550,31.1389,121.5677,6736,5084,11820
551,551,31.1389,121.5777,3537,3632,7169
552,552,31.1389,121.5877,583,643,1226
553,553,31.1389,121.5977,1164,1259,2423
554,554,31.1389,121.6077,2062,2578,4640
555,555,31.1389,121.6177,1011,1005,2016
556,556,31.1389,121.6277,393,410,803
557,557,31.1389,121.6377,31,90,121
558,558,31.1489,121.2177,73,190,263
559,559,31.1489,121.2277,317,470,787
560,560,31.1489,121.2377,62,145,207
561,561,31.1489,121.2477,5,52,57
562,562,31.1489,121.2577,14,68,82
563,563,31.1489,121.2677,39,117,156
564,564,31.1489,121.2777,225,480,705
565,565,31.1489,121.2877,612,1225,1837
566,566,31.1489,121.2977,2456,2636,5092
567,567,31.1489,121.3077,8948,8488,17436
568,568,31.1489,121.3177,4460,5425,9885
