idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
587,587,31.1489,121.5077,20724,25,False
588,588,31.1489,121.5177,19935,25,False
589,589,31.1489,121.5277,14246,25,False
590,590,31.1489,121.5377,8769,25,False
591,591,31.1489,121.5477,3807,8,False
592,592,31.1489,121.5577,9595,8,False
593,593,31.1489,121.5677,7234,8,False
594,594,31.1489,121.5777,7046,8,False
595,595,31.1489,121.5877,2099,8,False
596,596,31.1489,121.5977,930,8,False
597,597,31.1489,121.6077,2063,8,False
598,598,31.1489,121.6177,2291,8,False
599,599,31.1489,121.6277,204,8,False
600,600,31.1489,121.6377,176,4,False
601,601,31.158900000000003,121.2177,2536,17,False
602,602,31.158900000000003,121.2277,2319,17,False
603,603,31.158900000000003,121.2377,249,17,False
604,604,31.158900000000003,121.2477,645,17,False
605,605,31.158900000000003,121.2577,1522,17,False
606,606,31.158900000000003,121.2677,1083,17,False
607,607,31.158900000000003,121.2777,1474,17,False
608,608,31.158900000000003,121.2877,851,17,False
609,609,31.158900000000003,121.2977,2538,17,False
610,610,31.158900000000003,121.3077,5971,17,False
611,611,31.158900000000003,121.3177,6420,17,False
612,612,31.158900000000003,121.3277,7025,17,False
613,613,31.158900000000003,121.3377,22946,13,False
614,614,31.158900000000003,121.3477,48775,13,False
615,615,31.158900000000003,121.3577,15415,13,False
616,616,31.158900000000003,121.3677,19864,13,False
617,617,31.158900000000003,121.3777,40795,13,False
618,618,31.158900000000003,121.3877,19795,13,False
619,619,31.158900000000003,121.3977,43170,22,False
620,620,31.158900000000003,121.4077,26119,22,False
621,621,31.158900000000003,121.4177,43317,7,False
622,622,31.158900000000003,121.4277,77329,7,False
623,623,31.158900000000003,121.4377,15748,7,False
624,624,31.158900000000003,121.4477,27890,7,False
625,625,31.158900000000003,121.4577,3127,7,False
626,626,31.158900000000003,121.4677,421,25,False
627,627,31.158900000000003,121.4777,8268,25,False
628,628,31.158900000000003,121.4877,29113,25,False
629,629,31.158900000000003,121.4977,26975,25,False
630,630,31.158900000000003,121.5077,12322,25,False
631,631,31.158900000000003,121.5177,9457,25,False
632,632,31.158900000000003,121.5277,9924,25,False
633,633,31.158900000000003,121.5377,4877,25,False
634,634,31.158900000000003,121.5477,686,8,False
635,635,31.158900000000003,121.5577,11777,8,False
636,636,31.158900000000003,121.5677,17651,8,False
637,637,31.158900000000003,121.5777,1726,8,False
638,638,31.158900000000003,121.5877,3864,8,False
639,639,31.158900000000003,121.5977,1483,8,False
640,640,31.158900000000003,121.6077,1391,8,False
641,641,31.158900000000003,121.6177,2752,4,False
642,642,31.158900000000003,121.6277,2792,4,False
643,643,31.158900000000003,121.6377,888,4,False
644,644,31.1689,121.2177,131,17,False
645,645,31.1689,121.2277,185,17,False
646,646,31.1689,121.2377,805,17,False
647,647,31.1689,121.2477,572,17,False
