idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
537,537,31.1389,121.4377,23408,16,False
538,538,31.1389,121.4477,17316,16,False
539,539,31.1389,121.4577,168,16,False
540,540,31.1389,121.4677,856,13,False
541,541,31.1389,121.4777,423,13,False
542,542,31.1389,121.4877,5787,13,False
543,543,31.1389,121.4977,9653,13,False
544,544,31.1389,121.5077,14372,13,False
545,545,31.1389,121.5177,6209,13,False
546,546,31.1389,121.5277,3098,13,False
547,547,31.1389,121.5377,1347,12,False
548,548,31.1389,121.5477,1380,12,False
549,549,31.1389,121.5577,3573,12,False
550,550,31.1389,121.5677,9270,12,False
551,551,31.1389,121.5777,5795,12,False
552,552,31.1389,121.5877,989,12,False
553,553,31.1389,121.5977,2012,12,False
554,554,31.1389,121.6077,3868,12,False
555,555,31.1389,121.6177,1648,12,False
556,556,31.1389,121.6277,672,26,False
557,557,31.1389,121.6377,105,26,False
558,558,31.1489,121.2177,217,18,False
559,559,31.1489,121.2277,586,18,False
560,560,31.1489,121.2377,171,18,False
561,561,31.1489,121.2477,45,18,False
562,562,31.1489,121.2577,68,18,False
563,563,31.1489,121.2677,130,18,False
564,564,31.1489,121.2777,549,18,False
565,565,31.1489,121.2877,1451,18,False
566,566,31.1489,121.2977,3980,18,False
567,567,31.1489,121.3077,13684,18,False
568,568,31.1489,121.3177,7756,18,False
569,569,31.1489,121.3277,5573,18,False
570,570,31.1489,121.3377,9647,24,False
571,571,31.1489,121.3477,16310,24,False
572,572,31.1489,121.3577,12742,24,False
573,573,31.1489,121.3677,2358,24,False
574,574,31.1489,121.3777,20501,24,False
575,575,31.1489,121.3877,9594,24,False
576,576,31.1489,121.3977,28926,16,False
577,577,31.1489,121.4077,31828,16,False
578,578,31.1489,121.4177,5720,16,False
579,579,31.1489,121.4277,49664,16,False
580,580,31.1489,121.4377,11017,16,False
581,581,31.1489,121.4477,8413,16,False
582,582,31.1489,121.4577,398,16,False
583,583,31.1489,121.4677,3632,13,False
584,584,31.1489,121.4777,1864,13,False
585,585,31.1489,121.4877,13855,13,False
586,586,31.1489,121.4977,20459,13,False
587,587,31.1489,121.5077,16363,13,False
588,588,31.1489,121.5177,15476,13,False
589,589,31.1489,121.5277,11128,13,False
590,590,31.1489,121.5377,6822,13,False
591,591,31.1489,121.5477,3050,12,False
592,592,31.1489,121.5577,7479,12,False
593,593,31.1489,121.5677,5686,12,False
594,594,31.1489,121.5777,5526,12,False
595,595,31.1489,121.5877,1687,12,False
596,596,31.1489,121.5977,755,12,False
597,597,31.1489,121.6077,1704,26,False
